mcc,mnc,lac,cellid,radio,lat,lon,range,samples
310,120,4817,100943,LTE,38.072445,-122.780607,500,191
310,410,1750,100944,LTE,38.095922,-121.966782,1000,6
310,410,2594,100945,LTE,37.827489,-122.306318,1000,154
310,260,9145,100946,NR,38.369003,-122.130846,1000,19
310,120,7586,100947,LTE,37.898672,-122.816576,500,178
310,260,1746,100948,NR,37.605921,-122.519282,1000,88
310,410,3753,100949,UMTS,38.033121,-122.29559,2000,144
310,120,1666,100950,LTE,37.908037,-122.162094,500,164
310,260,8978,100951,LTE,37.313238,-122.86969,500,4
310,120,5648,100952,LTE,37.839801,-122.263272,5000,180
310,410,9570,100953,LTE,37.910792,-122.260357,5000,64
310,260,3949,100954,UMTS,38.219649,-122.627735,5000,159
310,410,6699,100955,LTE,38.24279,-122.592038,500,145
310,120,2567,100956,NR,37.79067,-122.220209,2000,197
310,410,4409,100957,LTE,38.19005,-122.458895,500,52
310,410,9151,100958,LTE,37.926057,-122.27152,1000,174
310,410,5670,100959,LTE,37.878053,-122.481655,5000,67
310,410,1709,100960,LTE,37.455087,-121.795074,500,140
310,410,9436,100961,LTE,38.050653,-121.792269,500,63
310,410,7865,100962,LTE,37.691063,-122.946895,2000,61
310,260,4884,100963,UMTS,37.831203,-122.768929,5000,54
310,410,8936,100964,LTE,37.599558,-122.220345,5000,40
310,260,7346,100965,LTE,37.876163,-121.88325,1000,120
310,410,4313,100966,LTE,37.681617,-122.974871,1000,11
310,260,2820,100967,LTE,37.731301,-122.550544,5000,110
310,410,3568,100968,NR,37.927483,-122.096453,1000,150
310,260,7745,100969,NR,38.450654,-122.566039,5000,58
310,410,1237,100970,UMTS,37.215609,-122.834005,5000,191
310,410,4643,100971,NR,37.958842,-122.636061,1000,149
310,260,1656,100972,NR,38.067039,-122.667622,500,111
310,120,2605,100973,LTE,37.382685,-122.508186,5000,64
310,120,7662,100974,LTE,38.282304,-122.085774,1000,94
310,260,1260,100975,NR,37.631453,-121.8654,2000,44
310,120,1399,100976,LTE,37.574932,-123.175848,5000,200
310,260,7068,100977,NR,38.126222,-121.942512,5000,183
310,260,7305,100978,UMTS,37.310394,-123.009498,2000,138
310,410,9887,100979,NR,38.135871,-122.333388,1000,178
310,120,1898,100980,NR,38.405435,-122.017567,2000,16
310,120,1669,100981,LTE,38.030878,-122.174377,2000,47
310,120,4354,100982,LTE,37.448443,-122.920712,2000,64
310,120,4437,100983,GSM,37.284032,-122.562063,1000,85
310,120,7929,100984,LTE,37.608844,-122.167338,500,19
310,120,9629,100985,LTE,37.507044,-122.104752,5000,184
310,410,8405,100986,NR,37.134114,-122.568202,2000,175
310,260,4085,100987,LTE,38.374411,-122.664296,500,23
310,260,2791,100988,LTE,37.605023,-122.260187,2000,31
310,260,9530,100989,NR,37.641104,-122.862215,500,78
310,260,8764,100990,LTE,37.316035,-122.116056,5000,116
310,260,2031,100991,LTE,37.769273,-122.502514,1000,136
310,410,6346,100992,NR,37.553349,-122.744439,5000,120
310,410,3813,100993,LTE,37.712838,-122.218769,1000,126
310,260,3430,100994,LTE,37.574862,-122.181708,2000,119
310,260,9770,100995,LTE,38.242604,-122.570281,1000,47
310,120,3514,100996,LTE,38.061149,-122.93971,1000,32
310,260,8223,100997,LTE,38.070157,-122.330154,2000,50
310,120,6192,100998,LTE,37.927417,-121.817245,1000,98
310,120,5940,100999,LTE,36.871408,-122.072596,500,106
310,410,6246,101000,LTE,38.318362,-122.706588,500,192
310,120,5842,101001,NR,37.375777,-122.555489,2000,196
310,260,8243,101002,LTE,38.228602,-122.482622,500,190
310,120,2914,101003,LTE,37.675662,-122.404334,500,105
310,410,2515,101004,LTE,37.592266,-122.609377,500,158
310,260,5553,101005,LTE,37.482603,-122.83005,500,24
310,120,2431,101006,NR,37.405844,-122.523221,5000,52
310,120,1918,101007,UMTS,37.299895,-122.386839,2000,104
310,410,7326,101008,LTE,38.185464,-121.790803,500,75
310,410,2435,101009,LTE,37.606183,-122.135368,5000,192
310,410,3683,101010,UMTS,38.405778,-122.452961,5000,189
310,120,2410,101011,LTE,37.927586,-122.552263,1000,80
310,410,2083,101012,NR,37.080104,-122.291655,5000,25
310,410,7791,101013,LTE,38.273961,-122.395667,5000,184
310,260,4047,101014,LTE,37.067665,-122.786896,2000,144
310,410,5979,101015,NR,37.124912,-122.375408,5000,60
310,410,5917,101016,NR,37.799051,-122.414701,5000,34
310,410,3938,101017,NR,37.354697,-123.114826,1000,10
310,260,6927,101018,NR,37.981269,-122.199715,5000,147
310,120,8799,101019,UMTS,37.526085,-122.298606,500,98
310,410,3668,101020,NR,37.318289,-122.460555,500,40
310,260,6855,101021,LTE,37.470337,-121.675845,500,72
310,410,1798,101022,LTE,37.454821,-121.983743,2000,138
310,260,4002,101023,GSM,37.684983,-122.541957,500,156
310,410,5932,101024,LTE,37.782141,-122.920413,2000,27
310,260,1211,101025,LTE,37.456673,-122.499304,2000,98
310,260,2678,101026,LTE,37.839831,-122.824887,1000,131
310,120,9612,101027,NR,37.815723,-122.165177,500,109
310,260,1284,101028,NR,37.639636,-122.380217,2000,82
310,410,9570,101029,GSM,37.705582,-122.623412,2000,47
310,260,4643,101030,LTE,37.753818,-122.512981,1000,179
310,260,2287,101031,LTE,37.801465,-122.214622,500,22
310,410,1696,101032,LTE,38.174863,-122.365134,500,11
310,260,8685,101033,LTE,37.887176,-122.882096,2000,14
310,260,3028,101034,NR,38.250004,-122.179364,1000,153
310,410,1479,101035,LTE,37.956864,-122.568158,1000,194
310,410,6770,101036,LTE,38.571857,-122.767856,1000,132
310,120,1229,101037,NR,37.630313,-122.497456,1000,186
310,120,1070,101038,UMTS,37.877165,-122.115611,500,57
310,410,7004,101039,UMTS,38.374679,-122.793564,1000,115
310,410,7219,101040,LTE,37.69781,-122.588421,1000,134
310,410,3025,101041,LTE,37.798975,-122.2256,500,136
310,120,5723,101042,NR,38.164682,-121.908241,500,24
310,410,8486,101043,NR,37.693083,-122.244438,2000,178
310,120,7672,101044,LTE,38.14986,-122.484021,5000,51
310,410,7020,101045,LTE,38.23662,-123.084247,500,175
310,410,9563,101046,NR,37.610126,-122.409509,500,33
310,120,2666,101047,UMTS,37.994807,-122.10217,1000,19
310,260,7623,101048,LTE,37.622093,-122.218047,1000,111
310,120,5472,101049,GSM,37.731011,-122.738692,5000,94
310,410,8938,101050,NR,37.304524,-122.337115,2000,40
310,410,9017,101051,NR,37.793788,-122.609452,1000,163
310,120,1865,101052,LTE,37.855312,-122.45419,5000,176
310,120,6356,101053,LTE,37.991689,-122.377363,2000,162
310,120,9518,101054,GSM,37.35206,-122.89203,5000,122
310,410,9270,101055,LTE,37.928259,-121.856838,2000,141
310,260,8051,101056,LTE,36.947459,-122.704605,5000,118
310,410,1589,101057,LTE,37.640691,-122.062244,1000,145
310,120,3689,101058,NR,37.446949,-123.005189,5000,37
310,260,9037,101059,NR,37.642011,-122.052484,5000,124
310,260,7412,101060,LTE,37.586248,-122.508318,5000,154
310,410,5660,101061,LTE,38.251665,-122.520254,500,10
310,410,6715,101062,UMTS,37.620391,-122.532185,500,198
310,260,8014,101063,LTE,38.023017,-122.649981,2000,108
310,260,4844,101064,NR,37.46889,-121.946029,2000,154
310,410,2875,101065,LTE,38.234798,-122.108822,1000,8
310,120,7921,101066,NR,37.681093,-122.445792,5000,71
310,260,6185,101067,LTE,38.165882,-122.361804,5000,85
310,260,4373,101068,LTE,37.203657,-122.739424,5000,131
310,260,5907,101069,LTE,37.970486,-122.969204,5000,54
310,260,9779,101070,LTE,37.096439,-122.404547,2000,70
310,410,4700,101071,NR,38.892381,-122.026231,500,186
310,410,5478,101072,LTE,37.86201,-122.567512,5000,112
310,120,5945,101073,NR,37.931006,-121.729249,2000,113
310,410,7591,101074,LTE,37.617887,-122.716215,5000,174
310,260,9457,101075,LTE,37.793536,-122.670966,5000,57
310,410,5389,101076,NR,37.428171,-123.050856,5000,147
310,260,6968,101077,LTE,37.756893,-122.558455,1000,64
310,410,8133,101078,LTE,38.086451,-121.926254,2000,19
310,410,5702,101079,NR,37.323797,-122.996289,1000,68
310,260,2860,101080,LTE,37.675631,-122.690183,1000,10
310,410,8952,101081,NR,37.793085,-121.67012,5000,111
310,260,5468,101082,LTE,37.716912,-122.507001,500,69
310,120,3883,101083,NR,37.844552,-122.732124,500,187
310,260,6143,101084,NR,37.704986,-122.412273,2000,19
310,410,2479,101085,LTE,38.065135,-122.658566,1000,63
310,260,9551,101086,UMTS,38.20964,-121.998109,2000,130
310,260,6134,101087,LTE,37.96804,-122.615076,5000,194
310,260,3363,101088,LTE,37.743802,-123.355288,1000,57
310,410,1916,101089,NR,38.144794,-122.500252,2000,182
310,410,8780,101090,UMTS,38.064512,-122.529915,1000,74
310,410,8786,101091,UMTS,38.372786,-123.065652,2000,81
310,120,1570,101092,UMTS,38.680312,-122.281578,500,179
310,410,7302,101093,LTE,38.228529,-122.715294,2000,178
310,410,7364,101094,LTE,38.281097,-121.861921,5000,68
310,260,5872,101095,LTE,37.516716,-121.528227,1000,115
310,120,7656,101096,LTE,37.286515,-123.023991,2000,23
310,410,7765,101097,LTE,38.14396,-123.270895,5000,28
310,120,2087,101098,LTE,38.019132,-122.972344,5000,157
310,410,8426,101099,UMTS,37.717528,-122.919011,500,198
310,120,8264,101100,NR,38.249664,-122.235157,1000,3
310,410,2347,101101,LTE,37.375333,-122.090518,1000,66
310,120,3131,101102,NR,36.854379,-122.527962,5000,84
310,260,5270,101103,LTE,37.09598,-122.175298,2000,75
310,260,7447,101104,LTE,37.889695,-122.026871,1000,8
310,120,4747,101105,LTE,38.52593,-122.709603,5000,53
310,260,7570,101106,NR,37.724309,-121.639871,5000,156
310,410,3787,101107,NR,37.765258,-122.246982,500,6
310,410,9096,101108,LTE,37.701534,-122.838634,1000,185
310,410,5717,101109,GSM,38.020312,-121.494385,5000,100
310,120,4531,101110,LTE,38.246246,-121.844321,1000,110
310,260,5754,101111,LTE,38.037869,-121.776857,1000,161
310,120,8506,101112,LTE,37.522897,-122.327772,500,123
310,120,7513,101113,UMTS,37.98204,-122.156909,1000,185
310,120,5198,101114,LTE,37.50175,-122.138895,500,145
310,260,8715,101115,LTE,38.068592,-122.289542,500,4
310,410,7466,101116,UMTS,37.763719,-121.863364,2000,36
310,120,3938,101117,LTE,38.214117,-122.521518,1000,131
310,410,3161,101118,LTE,37.456638,-122.403025,2000,184
310,260,6132,101119,LTE,37.58487,-122.461428,1000,130
310,120,6907,101120,LTE,38.234656,-122.96723,2000,70
310,410,9470,101121,LTE,37.325284,-122.860682,5000,45
310,260,8208,101122,LTE,37.322455,-121.235593,1000,41
310,410,5263,101123,LTE,37.984566,-122.333868,5000,114
310,410,1668,101124,LTE,38.32933,-121.853489,2000,184
310,260,3425,101125,LTE,37.415628,-122.584522,2000,26
310,260,9335,101126,LTE,37.85692,-122.10608,1000,152
310,120,3958,101127,LTE,37.806723,-122.419856,500,66
310,410,1425,101128,LTE,37.835109,-123.016734,500,103
310,260,6300,101129,LTE,37.210627,-121.762727,500,23
310,410,8439,101130,NR,37.242994,-122.264269,2000,155
310,260,8423,101131,LTE,37.603943,-122.718909,1000,57
310,410,6294,101132,LTE,38.186043,-122.964136,500,143
310,410,5180,101133,LTE,38.102382,-122.536085,1000,200
310,260,3669,101134,LTE,37.875315,-122.548723,5000,75
310,260,2975,101135,LTE,37.251154,-123.213162,5000,113
310,120,3151,101136,LTE,37.704952,-123.318686,500,97
310,410,8805,101137,LTE,37.370241,-122.456245,5000,26
310,120,4053,101138,LTE,37.800947,-123.148939,5000,26
310,410,4673,101139,NR,38.084702,-122.327453,1000,129
310,260,5762,101140,LTE,37.277059,-122.517885,5000,23
310,260,3093,101141,UMTS,38.107867,-122.670366,2000,66
310,260,2253,101142,LTE,37.485046,-122.467803,500,133
310,120,5151,101143,LTE,37.635997,-122.338406,2000,152
310,260,8583,101144,LTE,38.135576,-122.186785,1000,103
310,120,5876,101145,LTE,38.123468,-122.302962,5000,196
310,410,6592,101146,LTE,37.539823,-122.909985,1000,50
310,410,2742,101147,LTE,38.650703,-121.883626,500,4
310,120,8817,101148,LTE,37.729651,-122.379253,5000,171
310,410,5961,101149,NR,38.239004,-122.53515,2000,179
310,410,5958,101150,LTE,37.52803,-122.962981,1000,37
310,260,4083,101151,LTE,37.944775,-122.402431,1000,126
310,410,9824,101152,LTE,37.47337,-122.885182,500,80
310,410,1357,101153,LTE,37.799398,-122.644194,1000,42
310,410,8724,101154,LTE,37.748139,-122.852563,5000,152
310,410,1834,101155,LTE,37.788443,-122.08542,500,29
310,410,9121,101156,UMTS,37.397325,-122.881294,2000,12
310,120,8993,101157,LTE,37.372285,-122.383177,500,138
310,120,2040,101158,LTE,38.230375,-122.356895,5000,124
310,120,6681,101159,LTE,38.137492,-122.044986,5000,8
310,410,6633,101160,LTE,38.072766,-121.87292,1000,132
310,410,8675,101161,LTE,37.919924,-121.559294,2000,188
310,120,6902,101162,NR,37.561709,-123.403832,1000,162
310,260,8911,101163,LTE,37.917331,-121.828635,1000,54
310,410,9089,101164,LTE,38.001135,-122.032109,1000,56
310,410,5273,101165,LTE,36.529612,-122.950347,1000,47
310,260,2043,101166,LTE,38.124063,-123.167952,5000,32
310,260,8968,101167,LTE,37.643653,-122.555995,2000,93
310,120,5382,101168,LTE,37.847775,-123.100202,500,183
310,410,2817,101169,LTE,38.579135,-122.118061,500,146
310,120,2934,101170,LTE,37.934389,-122.370188,2000,43
310,120,9165,101171,UMTS,37.700406,-123.041374,500,42
310,260,3014,101172,LTE,37.584568,-122.707575,5000,109
310,410,6592,101173,LTE,37.779748,-122.465054,1000,24
310,410,6908,101174,NR,37.719173,-121.788644,1000,41
310,260,3260,101175,LTE,37.78356,-122.910594,5000,107
310,120,6927,101176,LTE,38.466108,-123.008137,5000,40
310,120,2140,101177,LTE,37.845188,-123.050426,2000,83
310,410,2007,101178,LTE,37.284087,-122.020685,500,172
310,120,1947,101179,NR,37.951867,-122.526454,2000,110
310,120,5986,101180,UMTS,37.34306,-122.070232,2000,91
310,120,3406,101181,UMTS,38.058115,-122.403316,5000,117
310,120,8244,101182,UMTS,37.322348,-123.076565,2000,169
310,410,2380,101183,LTE,37.583389,-122.26966,2000,102
310,260,9527,101184,NR,37.685376,-123.067983,2000,57
310,120,6582,101185,GSM,38.145012,-122.140333,1000,8
310,120,5238,101186,LTE,38.389977,-122.294935,2000,188
310,120,1982,101187,LTE,37.407631,-122.197991,2000,163
310,120,3043,101188,LTE,37.595147,-122.429087,2000,149
310,260,9737,101189,NR,37.743184,-122.857384,1000,92
310,120,3293,101190,UMTS,37.617002,-121.854389,5000,136
310,120,4154,101191,GSM,37.761963,-122.607444,2000,119
310,410,2342,101192,LTE,38.225518,-122.055094,500,111
310,410,2279,101193,LTE,38.079222,-122.712652,5000,153
310,410,9172,101194,NR,37.208163,-122.670998,5000,115
310,120,7830,101195,LTE,37.456904,-123.32101,1000,132
310,260,9408,101196,NR,38.159694,-121.967738,500,180
310,120,3569,101197,NR,37.867083,-121.978839,2000,33
310,260,7055,101198,NR,37.486804,-122.663711,2000,13
310,410,7135,101199,LTE,37.601501,-122.447956,2000,127
310,120,7910,101200,LTE,37.966251,-122.380556,2000,75
310,410,1034,101201,LTE,37.913785,-121.696911,2000,20
310,120,6074,101202,NR,38.024729,-122.721818,5000,89
310,120,3175,101203,GSM,37.852684,-122.864855,1000,132
310,120,8357,101204,LTE,37.386997,-122.931643,2000,25
310,410,7344,101205,LTE,37.934165,-122.981854,5000,89
310,410,5544,101206,NR,36.922429,-122.676045,500,45
310,120,6060,101207,NR,37.653776,-122.92179,500,167
310,120,9877,101208,NR,37.561801,-122.514681,500,148
310,120,1305,101209,LTE,37.197082,-122.510227,1000,7
310,120,8278,101210,LTE,37.737786,-122.151189,2000,105
310,260,6569,101211,LTE,37.42972,-122.66592,1000,109
310,410,5213,101212,LTE,38.198834,-122.345604,500,28
310,260,5187,101213,GSM,37.497829,-122.504487,500,42
310,260,1965,101214,NR,37.649853,-122.036066,2000,49
310,410,2617,101215,LTE,37.894662,-122.395803,1000,108
310,260,1849,101216,LTE,37.986429,-122.611805,1000,195
310,120,9264,101217,LTE,37.564082,-122.587614,500,71
310,410,2072,101218,NR,38.138204,-122.253099,500,107
310,260,5409,101219,NR,37.257203,-123.078227,500,66
310,260,5990,101220,NR,37.816297,-122.998301,5000,117
310,260,3332,101221,LTE,38.204808,-122.133363,1000,65
310,120,8401,101222,LTE,37.417584,-122.517536,500,121
310,120,3742,101223,LTE,38.247795,-122.554138,500,126
310,120,7228,101224,LTE,37.736088,-122.118617,1000,152
310,260,9750,101225,NR,37.928364,-122.693159,500,79
310,260,5578,101226,LTE,38.23299,-122.08847,1000,159
310,120,6613,101227,NR,37.145233,-122.441201,2000,195
310,120,6269,101228,LTE,37.701579,-122.727636,1000,120
310,120,3190,101229,NR,38.076925,-122.510358,500,158
310,120,3843,101230,LTE,37.02962,-122.292872,5000,198
310,120,2270,101231,NR,37.662357,-122.316741,500,174
310,410,6864,101232,LTE,37.605809,-122.350069,1000,199
310,260,8580,101233,LTE,38.155813,-123.482263,1000,116
310,410,6862,101234,LTE,38.350975,-122.380622,500,160
310,260,4838,101235,NR,37.325656,-122.93435,2000,12
310,120,4425,101236,LTE,37.629218,-121.568597,1000,166
310,120,9197,101237,NR,37.213402,-121.928615,1000,144
310,120,3875,101238,LTE,37.973335,-121.804438,1000,193
310,120,4734,101239,NR,38.023926,-122.296137,2000,52
310,120,9731,101240,NR,37.818492,-122.490128,2000,177
310,410,1849,101241,LTE,37.417039,-122.581673,5000,107
310,410,9119,101242,LTE,37.695391,-121.822294,500,187
310,410,9723,101243,LTE,37.819878,-122.100713,2000,4
310,120,1415,101244,UMTS,37.529097,-122.192478,1000,179
310,260,4225,101245,LTE,37.652704,-122.346934,2000,82
310,260,8863,101246,LTE,38.227567,-122.203802,500,154
310,410,5049,101247,LTE,38.014193,-123.313932,5000,64
310,410,9514,101248,LTE,38.41451,-122.612958,500,156
310,120,8314,101249,NR,37.340155,-122.883435,500,24
310,410,6132,101250,UMTS,38.545273,-122.561537,500,35
310,260,5939,101251,NR,38.357955,-122.145828,5000,19
310,260,5831,101252,LTE,37.870038,-122.33848,5000,27
310,120,1173,101253,LTE,37.508197,-122.696057,5000,121
310,120,2659,101254,LTE,37.976671,-123.210061,500,119
310,260,2682,101255,LTE,37.311642,-122.476884,500,154
310,120,3064,101256,NR,37.831187,-122.673809,2000,93
310,410,4046,101257,LTE,37.280625,-122.11349,1000,14
310,410,9407,101258,NR,38.055808,-122.291145,2000,82
310,260,3415,101259,NR,37.397013,-122.669946,2000,157
310,260,9481,101260,NR,37.589847,-122.099197,1000,17
310,120,1894,101261,LTE,37.826145,-121.681933,2000,53
310,260,2120,101262,LTE,38.270139,-122.503544,1000,173
310,410,6425,101263,NR,37.244106,-122.326152,2000,160
310,260,8443,101264,LTE,37.679042,-122.079558,5000,59
310,120,4772,101265,LTE,38.212516,-122.69454,1000,64
310,410,7158,101266,LTE,37.180679,-122.336841,5000,50
310,260,2208,101267,LTE,37.793606,-122.46066,500,145
310,260,6896,101268,LTE,37.992216,-122.199915,500,53
310,410,3855,101269,LTE,37.844614,-122.185134,1000,48
310,410,2657,101270,LTE,37.847415,-122.184647,1000,100
310,410,4444,101271,LTE,37.365235,-123.107102,5000,64
310,260,9633,101272,NR,37.544211,-122.137374,5000,185
310,260,4107,101273,LTE,37.95413,-122.330183,5000,180
310,120,5006,101274,LTE,37.441646,-122.034957,1000,140
310,260,1872,101275,NR,37.720498,-122.201222,2000,35
310,410,4428,101276,UMTS,38.322618,-123.264078,500,123
310,260,9333,101277,LTE,37.898076,-122.953752,2000,130
310,120,7125,101278,NR,37.556626,-122.449151,5000,186
310,120,7569,101279,NR,38.156267,-122.543796,500,56
310,260,7486,101280,LTE,37.819769,-122.154865,2000,111
310,410,5170,101281,NR,38.123565,-122.754528,500,37
310,120,6760,101282,LTE,37.777884,-122.753868,500,122
310,410,8660,101283,LTE,37.458888,-122.447281,5000,97
310,410,1404,101284,LTE,37.877536,-122.74842,5000,62
310,260,5825,101285,NR,37.76127,-122.261246,500,73
310,260,6902,101286,LTE,37.917571,-122.500418,1000,88
310,410,5496,101287,LTE,37.877805,-122.081821,1000,195
310,410,1139,101288,GSM,37.682521,-122.908813,2000,75
310,410,7647,101289,NR,38.043456,-123.047813,500,123
310,260,7512,101290,LTE,37.177443,-123.411881,1000,188
310,120,8679,101291,UMTS,37.772748,-122.873103,5000,90
310,260,8025,101292,GSM,37.853863,-122.754103,5000,56
310,260,7139,101293,LTE,37.139827,-122.125054,1000,81
310,120,6810,101294,LTE,37.820661,-122.438842,1000,110
310,120,9808,101295,LTE,37.252463,-122.118569,2000,153
310,260,3518,101296,LTE,38.38237,-122.317298,5000,100
310,120,7331,101297,LTE,37.873761,-122.037637,5000,30
310,120,5991,101298,LTE,37.349513,-121.51963,1000,29
310,120,9005,101299,LTE,37.675383,-122.642218,1000,53
310,410,4373,101300,LTE,38.589301,-121.985055,2000,171
310,410,9495,101301,LTE,37.393989,-122.486656,1000,86
310,260,2814,101302,LTE,38.003887,-122.736927,5000,125
310,260,3128,101303,LTE,37.759936,-122.816079,2000,113
310,260,6084,101304,NR,37.989024,-122.957803,1000,131
310,260,1121,101305,LTE,37.694495,-122.853125,5000,19
310,260,9615,101306,LTE,37.990315,-122.90572,5000,120
310,260,5717,101307,NR,37.67877,-122.393167,5000,91
310,410,7407,101308,NR,37.605375,-123.019739,1000,109
310,120,8079,101309,LTE,37.778983,-121.561092,5000,171
310,410,1715,101310,LTE,37.959211,-121.945404,1000,73
310,120,2093,101311,UMTS,38.096591,-122.753697,1000,129
310,260,7041,101312,LTE,37.271748,-122.06092,500,132
310,410,3700,101313,LTE,37.807151,-122.772806,1000,132
310,120,8567,101314,LTE,37.853173,-122.393633,2000,193
310,260,1175,101315,LTE,37.589278,-122.263927,500,184
310,120,8606,101316,NR,38.045168,-122.596516,5000,20
310,120,8171,101317,LTE,38.219586,-122.129315,5000,74
310,260,2646,101318,LTE,37.891372,-122.624666,2000,34
310,260,1183,101319,UMTS,37.43464,-122.505435,2000,42
310,120,1564,101320,UMTS,37.570852,-122.328184,1000,116
310,120,2684,101321,LTE,37.556143,-123.138427,2000,116
310,410,4305,101322,LTE,37.80693,-122.406889,2000,64
310,260,1238,101323,LTE,37.794354,-122.350993,1000,177
310,260,3750,101324,UMTS,37.654439,-122.665952,1000,14
310,410,6286,101325,NR,37.63073,-122.322905,1000,162
310,410,2979,101326,LTE,37.891278,-121.937751,1000,30
310,410,6181,101327,LTE,37.640733,-122.225716,5000,57
310,410,7045,101328,LTE,37.649861,-122.381535,500,58
310,410,2668,101329,UMTS,37.267891,-122.057254,1000,67
310,120,7366,101330,UMTS,38.233013,-122.557217,1000,88
310,120,6209,101331,UMTS,38.042923,-121.815126,5000,20
310,120,8354,101332,LTE,37.530619,-121.948047,1000,131
310,260,1347,101333,NR,36.883997,-123.043061,500,82
310,260,2300,101334,LTE,37.806507,-121.997818,1000,98
310,410,4348,101335,NR,37.539776,-122.41725,500,63
310,410,6385,101336,LTE,38.193791,-122.669385,2000,84
310,120,7797,101337,NR,37.40813,-122.950094,2000,195
310,410,6615,101338,LTE,38.445514,-122.304454,1000,141
310,260,4644,101339,NR,38.51236,-122.121497,5000,136
310,260,2058,101340,NR,37.610327,-122.030146,500,52
310,260,3057,101341,LTE,38.804925,-122.01961,1000,154
310,260,4871,101342,NR,37.180697,-122.634623,500,112
310,120,4236,101343,LTE,37.727578,-122.760713,5000,48
310,120,8344,101344,NR,37.540851,-122.629183,1000,72
310,410,7524,101345,LTE,38.035156,-122.767983,1000,123
310,120,8101,101346,GSM,37.387508,-122.248522,1000,126
310,260,5918,101347,NR,38.115291,-122.370725,1000,144
310,410,6011,101348,LTE,37.735433,-122.724605,2000,99
310,410,3238,101349,UMTS,37.4043,-122.593722,5000,53
310,260,9203,101350,UMTS,37.902799,-122.205117,2000,128
310,410,7113,101351,LTE,37.475321,-122.18532,5000,81
310,410,1636,101352,LTE,37.480045,-122.832245,5000,147
310,410,6711,101353,NR,38.085631,-121.841018,5000,165
310,120,7313,101354,LTE,37.571183,-122.991508,1000,65
310,410,1462,101355,UMTS,36.993099,-122.29353,1000,69
310,260,5166,101356,LTE,37.11176,-123.010597,1000,6
310,120,7297,101357,LTE,37.889331,-122.301551,500,135
310,260,7993,101358,LTE,38.378601,-122.857561,2000,131
310,410,6045,101359,UMTS,38.277409,-122.537641,5000,195
310,260,2790,101360,NR,38.177562,-122.871557,2000,39
310,120,7520,101361,UMTS,37.746284,-122.147059,2000,4
310,260,2587,101362,LTE,38.417166,-122.479371,5000,137
310,410,3795,101363,LTE,37.524734,-122.254754,2000,50
310,260,9234,101364,LTE,37.708694,-122.674135,5000,148
310,260,3993,101365,GSM,37.863166,-122.655062,1000,69
310,410,2789,101366,NR,38.48,-122.506074,1000,23
310,410,2052,101367,LTE,37.68365,-122.043999,500,152
310,260,1155,101368,LTE,37.813411,-121.960562,2000,195
310,260,2586,101369,LTE,38.272387,-122.583753,500,99
310,410,8961,101370,NR,36.952667,-123.12943,2000,157
310,410,6164,101371,LTE,37.470555,-122.254266,2000,173
310,410,6410,101372,LTE,37.388628,-122.092141,500,119
310,260,1420,101373,NR,38.018664,-122.71405,500,138
310,260,7036,101374,LTE,37.675018,-121.809927,5000,134
310,120,6278,101375,LTE,37.581878,-122.28541,2000,14
310,120,8279,101376,LTE,38.335581,-122.543315,5000,105
310,410,8010,101377,NR,37.732735,-123.12875,500,190
310,120,3345,101378,NR,37.416282,-122.057422,500,35
310,120,9990,101379,LTE,37.625501,-122.417174,1000,117
310,120,4946,101380,LTE,38.160534,-122.547289,1000,46
310,260,2728,101381,LTE,37.785402,-123.006627,500,44
310,410,5593,101382,LTE,38.05564,-122.57284,2000,173
310,260,3224,101383,NR,37.036099,-122.292742,5000,26
310,260,2059,101384,NR,37.863772,-122.764621,2000,99
310,120,7252,101385,NR,38.262341,-122.772111,5000,62
310,260,2824,101386,LTE,37.80361,-122.223781,2000,192
310,260,7025,101387,LTE,37.585786,-122.560789,2000,100
310,260,9775,101388,LTE,37.756936,-122.430174,5000,111
310,120,3069,101389,NR,37.633549,-122.074093,1000,30
310,410,6176,101390,LTE,37.430553,-122.115375,2000,59
310,120,5643,101391,LTE,37.388817,-122.418936,500,156
310,120,3022,101392,LTE,37.598509,-121.991972,5000,164
310,120,7171,101393,LTE,37.969041,-122.830995,2000,42
310,120,4687,101394,UMTS,37.88805,-122.662211,500,48
310,410,3608,101395,LTE,38.125725,-122.924533,5000,89
310,410,7412,101396,LTE,37.424649,-122.207258,500,138
310,260,9978,101397,LTE,37.733406,-122.741774,500,36
310,260,5981,101398,LTE,37.499125,-121.785344,1000,150
310,410,3372,101399,LTE,38.1255,-121.949893,1000,194
310,410,2670,101400,UMTS,37.945014,-121.872336,1000,99
310,260,1922,101401,LTE,38.126536,-122.548865,2000,124
310,120,6545,101402,NR,37.824068,-122.300698,5000,41
310,260,2946,101403,LTE,37.526258,-122.710695,5000,128
310,260,7150,101404,GSM,37.621698,-121.909992,500,121
310,410,8292,101405,LTE,38.11018,-122.854604,500,33
310,120,9351,101406,LTE,37.907641,-122.282873,500,153
310,410,2549,101407,NR,37.365675,-122.650276,1000,101
310,410,5888,101408,NR,37.27394,-122.362345,1000,28
310,120,4029,101409,LTE,37.522857,-121.856077,500,103
310,120,9004,101410,LTE,37.367554,-122.590515,500,195
310,260,3960,101411,NR,37.791964,-123.457994,1000,4
310,260,1641,101412,LTE,37.183238,-122.661507,1000,170
310,260,2386,101413,LTE,38.013146,-121.983055,2000,96
